conversation_id,utterance_id,utterance,mode,caller
39,126,not/RB familiar/JJ with/IN .../:,EE/EU/DE,F
39,127,you/PRP know/VBP,RE/RD,F
39,128,my/PRP$ -/: my/PRP$ dad/JJ went/VBD to/TO college/NN but/CC my/PRP$ mom/NN did/VBD n't/RB,EE,F
39,129,and/CC they/PRP 're/VBP just/RB,EE/EU,F
39,130,you/PRP know/VBP,RE/RD,F
39,131,they/PRP want/VBP to/TO know/VB twenty/JJ questions/NNS all/PDT the/DT time/NN,EE,F
39,132,mhmm/NN,KK,M
39,133,where/WRB 's/VBZ the/DT xerox/NNP machine/NN ?/.,QQ,M
39,134,really/RB,KK/RC,F
39,135,where/WRB is/VBZ it/PRP !/.,QC/QQ/QR,F
39,136,so/RB i/PRP guess/VBP you/PRP want/VBP to/TO be/VB a/DT nurse/NN when/WRB you/PRP graduate/VBP,DI/RR/DR,M
39,137,yup/NN,KD/KC,F
39,138,i/PRP 'm/VBP shootin/JJ for/IN a/DT career/NN as/IN a/DT photographer/NN,DD,M
39,139,really/RB,KK/QK,F
39,140,that/DT 'd/MD be/VB interesting/VBG,EI/ED,F
39,141,i/PRP 'm/VBP kinda/JJ working/VBG for/IN a/DT newspaper/NN right/NN now/RB,DE/DD,M
39,142,a/DT mansfield/NNP newspaper/NN,EE/DE,M
39,143,i/PRP do/VBP the/DT football/NN games/NNS,DE,M
39,144,oh/UH really/RB ?/.,KK/QQ/QK,F
39,145,the/DT school/NN football/NN games/NNS,DE/EE,M
39,146,oh/UH thats/NNS fun/VBP,KK/EI/ED,F
39,147,do/NNS have/VBP to/TO go/VB to/TO all/PDT the/DT games/NNS and/CC take/VB pictures/NNS ?/.,QQ,F
39,148,i/PRP go/VBP to/TO all/PDT the/DT games/NNS,DE,M
39,149,that/DT kinda/VBZ keeps/VBZ you/PRP busy/JJ,EI/ER,F
39,150,i/PRP bet/VBP,DI/DD/DR,F
39,151,i/PRP 'm/VBP only/RB doing/VBG varsity/NN games/NNS,DE,M
39,152,really/RB if/IN you/PRP 're/VBP doing/VBG the/DT j.v/NNP ./. and/CC all/DT that/WDT,UU/KK/II,F
39,153,j.v/NNP ./. and/CC freshmen/NNS,EE/DE,M
39,154,freshmen/NNS .../:,RE/RR,F
39,155,its/PRP$ like/IN,ED/EU,M
39,156,"you/PRP 'd/MD be/VB tuesdays/NNP ,/, thursdays/NNP ,/, and/CC friday/NNP nights/NNS probably/RB ./.",II/RE/RR,F
39,157,it/PRP 's/VBZ funny/JJ,ED,M
39,158,i/PRP still/RB know/VBP a/DT few/JJ people/NNS out/IN there/RB still/RB,DE/DD,M
39,159,really/RB,KK/QK,F
39,160,and/CC plus/CC my/PRP$ brother/NN 's/POS still/RB in/IN high/JJ school/NNP ./.,EE,M
39,161,oh/UH,KK,F
39,162,yah/NN,KK,F
39,163,that/DT 's/VBZ nice/JJ,EI,F
39,164,i/PRP wonder/VBP if/IN this/DT is/VBZ gon/JJ na/NNS take/VBP the/DT full/JJ two/CD hours/NNS or/CC what/WP ./.,DD/DQ,F
39,165,my/PRP$ friend/NN got/VBD finished/VBN in/IN an/DT hour/NN,EE,F
39,166,she/PRP was/VBD home/VBN by/IN twelve/NN thirty/NN,EE,F
39,167,so/IN it/PRP did/VBD n't/RB take/VB her/PRP$,EE,F
39,168,i/PRP mean/VBP,DE/DD,F
39,169,shes/NNS coming/VBG,EE,F
40,0,sounds/NNS like/IN its/PRP$ gon/NN na/TO be/VB fun/NN ./.,ED/RD,F
40,1,oh/UH ./.,KK/KC,M
40,2,yeah/UH ./.,KK/KC,M
40,3,,UU,F
40,4,what/WP she/PRP 'd/VBD say/VB ?/.,QQ,F
40,5,we/PRP were/VBD gon/VBG na/TO watch/VB a/DT film/NN and/CC then/RB answer/VB some/DT questions/NNS ?/.,EQ/QQ/CQ,F
40,6,i/PRP guess/VBP ./.,DC/DD,M
40,7,answer/VB a/DT question/NN on/IN each/DT slide/NN ./.,ZZ,M
40,8,i/PRP hope/VBP this/DT is/VBZ two/CD hour/NN credits/NNS ./.,DD,F
40,9,me/NNP too/RB ./.,DD,M
40,10,of/IN course/NN i/PRP do/VBP n't/RB want/VB to/TO stay/VB here/RB for/IN two/CD hours/NNS but/CC,DD,M
40,11,yah/NN ./.,KK/KC,F
40,12,well/NNP actually/RB i/PRP did/VBD n't/RB tell/VB her/PRP ./.,KK/DE/DD,F
40,13,but/CC i/PRP did/VBD do/VB a/DT ./.,DE/DD/DU,F
40,14,last/JJ year/NN i/PRP took/VBD this/DT course/NN but/CC i/PRP had/VBD to/TO drop/VB,DE/DD,F
40,15,and/CC i/PRP took/VBD one/CD experiment/NN,DE,F
40,16,and/CC it/PRP was/VBD two/CD hours/NNS credit/NN,EE,F
40,17,but/CC i/PRP only/RB stayed/VBD for/IN like/IN less/JJR than/IN a/DT half/NN an/DT hour/NN,DE,F
40,18,they/PRP gave/VBD me/PRP two/CD hours/NNS credit/NN,EE,F
40,19,so/RB i/PRP was/VBD like/IN yeah/NN,DD,F
40,20,so/RB i/PRP was/VBD like/IN,DD,F
40,21,when/WRB i/PRP went/VBD to/TO look/VB for/IN an/DT experiment/NN for/IN the/DT first/JJ time/NN,DD,F
40,22,i/PRP looked/VBD for/IN like/IN a/DT two/CD hour/NN experiment/NN,DD,F
40,23,you/PRP know/VBP ?/.,QQ/RD,F
40,24,but/CC i/PRP do/VBP n't/RB know/VB,DD,F
40,25,"is/VBZ it/PRP ,/, um/RB required/VBN ?/.",QQ,F
40,26,do/VB you/PRP know/VB ?/.,QQ,F
40,27,these/DT experiments/NNS,QQ/EQ,F
40,28,in/IN my/PRP$ class/NN i/PRP have/VBP four/CD that/IN i/PRP have/VBP,DE,M
40,29,"yah/NN ,/,",KK/EE/KE,F
40,30,that/DT 's/VBZ what/WP i/PRP have/VBP,KK/EE/KE,F
40,31,to/TO do/VB,UE,M
40,32,but/CC i/PRP do/VBP n't/RB know/VB,DD,F
40,33,see/VB,AA/AK/UU/RD,F
40,34,cause/NN,AA/AK/UU/RD,F
40,35,we/PRP have/VBP,DE/UU/EE/KK,F
40,36,uh/NN,DE/UU/EE/KK,F
40,37,four/CD tests/NNS,EE,F
40,38,and/CC they/PRP 're/VBP each/DT twenty-five/JJ percent/NN of/IN your/PRP$ grade/NN ./.,EE,F
40,39,so/RB i/PRP do/VBP n't/RB know/VB,DD/DE,F
40,40,if/IN like/IN,UK/UU,F
40,41,my/PRP$ teacher/NN said/VBD it/PRP 's/VBZ totally/RB required/JJ,EE,M
40,42,do/VBP you/PRP have/VB nareen/NNP or/CC herman/NNP ?/.,QQ,F
40,43,yah/NN,KE,M
40,44,one/CD of/IN them/PRP is/VBZ teaching/VBG now/RB,EE,M
40,45,yah/NN,KK/KE,F
40,46,and/CC the/DT other/JJ is/VBZ teaching/VBG,EE,M
40,47,yah/NN,KK/KE,F
40,48,in/IN another/DT week/NN or/CC so/RB,EE,M
40,49,yah/NN,KK/KE,F
40,50,which/WDT one/CD do/VBP you/PRP have/VB now/RB ?/.,QQ,F
40,51,the/DT big/JJ guy/NN ?/.,QQ,F
40,52,the/DT one/NN with/IN glasses/NNS ./.,DE/EE,M
40,53,i/PRP think/VBP they/PRP both/DT have/VBP glasses/NNS ./.,DE/DD,F
40,54,i/PRP do/VBP n't/RB know/VB,DD,M
40,55,the/DT little/JJ one/NN,EE/QQ,F
40,56,he/PRP is/VBZ n't/RB very/RB big/JJ,EE/ED,M
40,57,yah/NN,KK/KD,M
40,58,yah/NN,KK/RK,F
40,59,so/RB what/WP class/NN do/VBP you/PRP have/VB ?/.,QQ,M
40,60,um/NN,UU/KK,F
40,61,"monday/NNP ,/, wednesday/NNP and/CC friday/NNP at/IN 9/CD ./.",DE/EE,F
40,62,intro/NNP ?/.,QQ,M
40,63,mhmm/NN,KE,F
40,64,is/VBZ that/IN what/WP you/PRP have/VBP ?/.,QQ,F
40,65,yah/NN,KE,M
40,66,i/PRP did/VBD n't/RB go/VB today/NN ./.,DE,F
40,67,did/NNP you/PRP go/VB today/NN ?/.,QQ,F
40,68,yah/NN,KE,M
40,69,i/PRP must/MD got/VBD through/IN,DD,M
40,70,i/PRP have/VBP it/PRP from/IN ten/VBN to/TO eleven/VB ./.,DE,M
40,71,so/RB you/PRP 're/VBP,RU/RR,F
40,72,i/PRP think/VBP you/PRP have/VBP the/DT other/JJ guy/NN then/RB,DE/DD/DR,F
40,73,and/CC like/IN we/PRP 're/VBP gon/VBG na/TO swap/NN ./.,EE/CD,F
40,74,and/CC you/PRP 're/VBP gon/VBG na/TO get/VB my/PRP$ teacher/NN ./.,IE/RE/RR,F
40,75,and/CC i/PRP 'm/VBP gon/VBG na/TO get/VB yours/NNS,DE/DD,F
40,76,i/PRP do/VBP n't/RB know/VB,DD,M
40,77,he/PRP said/VBD he/PRP 's/VBZ just/RB got/VBN,EE,M
40,78,"when/WRB he/PRP came/VBD in/IN our/PRP$ class/NN ,/, he/PRP says/VBZ",EE,M
40,79,he/PRP talked/VBD something/NN about/IN dogs/NNS,EE,M
40,80,training/VBG dogs/NNS or/CC something/NN,EE,M
40,81,and/CC he/PRP said/VBD he/PRP just/RB got/VBD through/IN teaching/VBG a/DT nine-o'clock/JJ class/NN ./.,EE,M
40,82,so/IN it/PRP might/MD be/VB the/DT same/JJ guy/NN,EE/ED,M
40,83,oh/UH,KK/KE,F
40,84,yeah/NN,KK/KE,F
40,85,it/PRP might/MD be/VB the/DT same/JJ guy/NN,EE/RE/EC,F
40,86,it/PRP probably/RB is/VBZ,EC/DD,F
40,87,our/PRP$ real/JJ teacher/NN the/DT other/JJ guy/NN,EE,M
40,88,it/PRP 's/VBZ gon/JJ na/TO come/VB back/RB after/IN this/DT next/JJ test/NN,EE,M
40,89,yah/NN,KK/KE,F
40,90,that/DT 's/VBZ what/WP we/PRP 're/VBP gon/VBG na/NNS have/VBP too/RB,EE,F
40,91,but/CC it/PRP 's/VBZ like/IN he/PRP,EE,F
40,92,um/NN,UU/KE,F
40,93,"slapped/NNP like/IN ,/,",UE,F
40,94,i/PRP think/VBP it/PRP 's/VBZ sensation/NN ./.,DE/DD,F
40,95,that/DT chapter/NN or/CC something/NN ./.,EE,F
40,96,he/PRP said/VBD,EE/EU,F
40,97,he/PRP was/VBD like/IN oh/IN the/DT heck/NN with/IN it/PRP ./.,EE,F
40,98,he/PRP goes/VBZ just/RB read/VB the/DT book/NN ./.,EE,F
40,99,and/CC he/PRP let/VB us/PRP go/VB early/JJ,EE,F
40,100,whatever/WDT,KK/UU,F
40,101,it/PRP 's/VBZ a/DT boring/JJ class/NN,ED,F
40,102,i/PRP mean/VBP sometimes/RB it/PRP 's/VBZ eh/JJ,DD,F
40,103,you/PRP know/VBP,RD,F
40,104,pretty/RB enteresting/VBG but/CC,ED,F
40,105,this/DT guy/NN teaches/VBZ better/JJR than/IN my/PRP$ history/NN teacher/RB though/IN,ED,M
40,106,"you/PRP ,/, its/PRP$ better/JJR than/IN your/PRP$ history/NN",II/RR/ED/ER,F
40,107,yah/NN,KD/KC,M
40,108,my/PRP$ history/NN teacher/NN is/VBZ,ED/EU,M
40,109,really/RB ?/.,QQ/QK,F
40,110,who/WP do/VBP you/PRP have/VB ?/.,QQ,F
40,111,obdsininski/NNP or/CC something/NN ./.,DE/EE,M
40,112,oh/UH,KK/QQ,F
40,113,is/VBZ he/PRP like/IN the/DT big/JJ fat/NN guy/NN ?/.,KK/QQ,F
40,114,no/DT,KE/KD,M
40,115,oh/UH,KK,F
40,116,he/PRP 's/VBZ pretty/JJ slim/JJ and/CC tall/JJ ./.,EE/ED,M
40,117,oh/UH,KK,F
40,118,i/PRP do/VBP n't/RB know/VB,DD,F
40,119,,UU,M
40,120,i/PRP know/VBP,DD,F
40,121,my/PRP$ teacher/NN,EE/EU,F
40,122,well/RB my/PRP$ history/NN teacher/NN just/RB,KK/EE/EU,F
40,123,you/PRP know/VBP,RE/RD,F
40,124,he/PRP just/RB likes/VBZ to/TO make/VB the/DT class/NN go/NN by/IN,EE,F
40,125,i/PRP mean/VBP,DD,F
40,126,he/PRP stretches/VBZ out/RP the/DT material/NN,KK/EE/ED,F
40,127,"he/PRP 'll/MD go/VB ,/, he/PRP 'll/MD read/VB real/JJ slow/VB",EE/ED,F
40,128,you/PRP know/VBP,RE/RD,F
40,129,like/IN today/NN we/PRP got/VBD back/RB our/PRP$ tests/NNS and/CC,EE/DE,F
40,130,he/PRP was/VBD,EE/EU,F
40,131,uh/NN,KC/KE,F
40,132,he/PRP took/VBD a/DT couple/JJ examples/NNS of/IN people/NNS 's/POS tests/NNS,EE,F
40,133,you/PRP know/VBP,RE/RD,F
40,134,and/CC he/PRP was/VBD like/IN reading/VBG this/DT essay/NN,EE,F
40,135,you/PRP know/VBP,RE/RD,F
40,136,and/CC everyone/NN 's/POS just/RB like/IN oh/NNP god/NNP spare/VBZ us/PRP ./.,EE,F
40,137,you/PRP know/VBP,RE/RD/EE,F
40,138,our/PRP$ teacher/NN gets/VBZ all/PDT these/DT songs/NNS that/WDT were/VBD sung/VBN back/RB in/IN,EE,M
40,139,the/DT old/JJ days/NNS and/CC stuff/NN,EE,M
40,140,mhm/NN,KK,F
40,141,well/RB each/DT one/NN he/PRP 'd/MD for/IN us/PRP in/IN class/NN ./.,KK/EE,M
40,142,oh/UH my/PRP$ god/NN,KK/UD/KU,F
40,143,i/PRP had/VBD,DE/UU/DU/KK,F
40,144,um/NN,DE/UU/DU/KK,F
40,145,brahenhouses/NNS last/JJ year/NN for/IN history/NN,EE/DE,F
40,146,and/CC on/IN my/PRP$ gosh/NN,UD/KU,F
40,147,he/PRP used/VBD to/TO think/VB he/PRP was/VBD like/IN queen/NNP elizabeth/NNP,ED/EE,F
40,148,i/PRP mean/VBP start/RB talking/VBG like/IN her/PRP$,DE/DD,F
40,149,then/RB he/PRP 'd/MD start/VB talking/VBG like/IN henry/NNP viii/NNP ./.,EE/ED,F
40,150,oh/UH my/PRP$ god/NNP,KK/UD/KU,F
40,151,he/PRP was/VBD a/DT looney/NN,ED,F
40,152,"i/PRP mean/VBP ,/, at/IN least/JJS it/PRP was/VBD interesting/VBG",KK/ED/DD,F
40,153,he/PRP was/VBD funny/JJ,EE/ED,F
40,154,he/PRP 'd/MD get/VB your/PRP$ attention/NN and/CC everything/NN,EE/ED,F
40,155,this/DT guy/NN that/IN i/PRP have/VBP now/RB,EE,F
40,156,he/PRP 's/VBZ always/RB like/IN turning/VBG the/DT lights/NNS,EE,F
40,157,dimming/VBG the/DT lights/NNS on/IN and/CC off/IN,EE,F
40,158,then/RB he/PRP 's/VBZ like/IN ``/`` now/RB go/VBP back/RB in/IN time/NN ''/'',EE,F
40,159,you/PRP know/VBP,RE/RD,F
40,160,he/PRP 's/VBZ like/IN do/VB do/VB do/VB do/VB,EE,F
40,161,you/PRP know/VBP,RE/RD,F
40,162,and/CC everyones/NNS like/IN oh/JJ god/NNP ./.,EE,F
40,163,it/PRP 's/VBZ funny/JJ,ED,F
40,164,cause/NN like/IN we/PRP remind/VBP him/PRP of/IN,EE/DD/DU,F
40,165,you/PRP know/VBP,RE/RD,F
40,166,when/WRB he/PRP picks/VBZ up/RP like/IN a/DT certain/JJ time/NN in/IN history/NN,EE,F
40,167,like/IN 1776/CD,UE/EE,F
40,168,you/PRP know/VBP,RE/RD,F
40,169,we/PRP 'll/MD say/VB well/RB,EE/DE,F
40,170,you/PRP know/VBP,RE/RD/DE,F
40,171,we/PRP 're/VBP not/RB gon/VB na/TO understand/VB this/DT if/IN you/PRP do/VBP n't/RB take/VB us/PRP,ZZ,F
40,172,back/RB in/IN time/NN,ZZ,F
40,173,you/PRP know/VBP,RE/RD,F
40,174,so/IN he/PRP 's/VBZ like/IN alright/NN,EE/ED,F
40,175,you/PRP know/VBP,RE/RD,F
40,176,he/PRP plays/VBZ with/IN the/DT lights/NNS,EE,F
40,177,he/PRP 's/VBZ funny/JJ,EE/ED,F
40,178,is/VBZ this/DT your/PRP$ first/JJ year/NN ?/.,QQ,F
40,179,mhm/NN,KE,M
40,180,oh/UH,KK,F
40,181,do/VBP you/PRP like/IN u.t/NNP ./. ?/.,QQ,F
40,182,well/IN it/PRP 's/VBZ pretty/JJ nice/JJ ./.,KK/ED,M
40,183,do/VB you/PRP live/VB off/RP campus/NN ?/.,QQ,F
40,184,"no/DT ,/, i/PRP live/VBP in/IN mansfield/NNP",KE/DE,M
40,185,mansfield/NN,RR/RE,F
40,186,i/PRP know/VBP i/PRP met/VBD a/DT girl/NN last/JJ year/NN from/IN mansfield/NNP,DE/DD,F
40,187,it/PRP just/RB sounds/VBZ so/RB far/RB away/RB,EE/ED,F
40,188,i/PRP do/VBP n't/RB know/VB why/WRB,DD,F
40,189,like/IN how/WRB long/RB does/VBZ it/PRP take/VB you/PRP to/TO get/VB to/TO school/NN ?/.,QQ,F
40,190,twenty/CD minutes/NNS,EE,F
40,191,oh/UH thats/NNS not/RB ba/VB,KK/EI/ED,F
40,192,,UU,M
41,0,i/PRP heard/VBD they/PRP do/VBP n't/RB usually/RB last/JJ too/RB long/RB,DD,F
41,1,i/PRP 've/VBP heard/VBN classes/VBZ never/RB last/JJ that/IN long/RB,DD,M
41,2,are/NNP you/PRP in/IN my/PRP$ class/NN ?/.,QQ,M
41,3,no/DT,KE,F
41,4,i/PRP 'm/VBP in/IN the/DT camancheo-camucheo/NNP,DE,F
41,5,oh/UH,KK/KE,M
41,6,ok/NN,KK/IK,M
41,7,ok/NN,KK/IK,M
41,8,i/PRP did/VBD n't/RB realize/VB that/IN,DD/EE,F
41,9,she/PRP asked/VBD us/PRP last/JJ week/NN if/IN we/PRP were/VBD having/VBG any/DT trouble/NN getting/VBG,EE,M
41,10,in/IN experiments/NNS,EE,M
41,11,and/CC i/PRP checked/VBD every/DT week/NN,DE/DD,M
41,12,and/CC i/PRP found/VBD a/DT couple/NN,DE/DD,M
41,13,and/CC one/CD of/IN them/PRP i/PRP got/VBD scratched/VBN from/IN,DE/EE,M
41,14,how/WRB come/VB ?/.,QQ,F
41,15,umm/NN,KK/KD,M
41,16,i/PRP think/VBP that/IN they/PRP were/VBD doing/VBG them/PRP in/IN pairs/NNS ./.,DE/DD,M
41,17,or/CC something/NN like/IN that/DT ./.,ED,M
41,18,did/NNP you/PRP still/RB get/VB credit/NN for/IN it/PRP ?/.,QQ,F
41,19,no/DT,KE,M
41,20,i-i/JJ never/RB even/RB went/VBD in/IN ./.,DE,M
41,21,all/DT i/PRP did/VBD was/VBD sign/VB my/PRP$ name/NN on/IN the/DT list/NN ./.,DE,M
41,22,and/CC they/PRP called/VBD me/PRP a/DT little/JJ while/NN after/IN that/DT,EE,M
41,23,and/CC said/VBD that/IN that/IN they/PRP had/VBD only/RB had/VBN in/IN pairs/NNS,EE,M
41,24,and/CC apparently/RB i/PRP put/VBP my/PRP$ name/NN in/IN there/EX somehow/NN,DE/DD,M
41,25,and/CC it/PRP did/VBD n't/RB fit/VB ./.,EE,M
41,26,"so/RB ,/, it/PRP 's/VBZ no/DT big/JJ deal/NN ./.",ED,M
41,27,"i/PRP mean/VBP ,/,",DD,M
41,28,this/DT will/MD take/VB care/NN of/IN two/CD of/IN them/PRP right/RB here/RB,EE,M
41,29,"i/PRP think/VBP they/PRP 're/VBP kind/NN of/IN neat/NN though/IN ,/,",DD,M
41,30,you/PRP know/VBP ./.,RD,M
41,31,exposed/VBN to/TO some/DT different/JJ things/NNS in/IN your/PRP$ life/NN ./.,DD/UD,M
41,32,i/PRP get/VBP exposed/VBN to/TO,DD,M
41,33,number/NNP 2/CD i/PRP did/VBD n't/RB,DE/DD/ED,F
41,34,i/PRP mean/VBP,DD,F
41,35,i/PRP do/VBP n't/RB know/VB,DD,F
41,36,i/PRP did/VBD n't/RB understand/VB why/WRB they/PRP were/VBD doing/VBG,DD,F
41,37,the/DT things/NNS they/PRP were/VBD doin/NN !/.,DD,F
41,38,it/PRP was/VBD stupid/JJ,ED,F
41,39,yeah/NN,KK/KD,M
41,40,well/RB,KK/KD,M
41,41,the/DT one/NN that/WDT i/PRP took/VBD,EE,M
41,42,i/PRP would/MD have/VB liked/VBN to/TO have/VB seen/VBN the/DT results/NNS that/IN i/PRP gave/VBD ./.,DD,M
41,43,or/CC the/DT answers/NNS that/IN i/PRP gave/VBD compared/VBN with/IN,DD,M
41,44,you/PRP know/VBP,RD,M
41,45,what/WP other/JJ people/NNS,UD/DD,M
41,46,yeah/NN,KK,F
41,47,what/WP other/JJ people/NNS gave/VBD,DD/UD,M
41,48,the/DT one/CD i/PRP -/: the/DT one/CD i/PRP did/VBD was/VBD uh/NN,ED/EE,F
41,49,we/PRP were/VBD doin/VB these/DT puzzles/NNS,EE/DE,F
41,50,and/CC you/PRP have/VBP a/DT person/NN sittin/JJ across/IN from/IN you/PRP,IE/RE/EE,F
41,51,but/CC there/EX 's/VBZ a/DT thing/NN in/IN between/IN the/DT table/NN ./.,EE,F
41,52,mm-hmm/NN,KK,M
41,53,so/RB all/RB you/PRP can/MD hear/VB is/VBZ them/PRP scratching/VBG away/RB,EE/RE,F
41,54,and/CC these/DT puzzles/NNS were/VBD so/RB hard/JJ ./.,ED,F
41,55,i/PRP do/VBP n't/RB know/VB .../:,DD,F
41,56,really/RB ?/.,QQ/QK/KK,M
41,57,.../: if/IN she/PRP could/MD hear/VB me/PRP,DD/UU,F
41,58,and/CC i/PRP would/MD hear/VB her/PRP ./.,DE/DD,F
41,59,it/PRP was/VBD so/RB intimidating/JJ,ED,F
41,60,"because/IN i/PRP thought/VBD ,/,",KK/UD/DD/KD/UU,F
41,61,well/RB,KK/UD/DD/KD/UU,F
41,62,god/NNP,KK/UD/DD/KD/UU,F
41,63,i/PRP must/MD be/VB really/RB stupid/JJ,DD,F
41,64,it/PRP turns/VBZ out/RP -/:,EE/EU,F
41,65,i/PRP asked/VBD the/DT girl/NN,DE/EE/DD/EU,F
41,66,"it/PRP turns/VBZ out/RP ,/,",DE/EE/DD/EU,F
41,67,you/PRP know/VBP,RE/EE/EU,F
41,68,the/DT puzzles/NNS -/:,RE/EE/EU,F
41,69,they/PRP -/: they/PRP did/VBD n't/RB even/RB know/VB how/WRB to/TO do/VB them/PRP,EE,F
41,70,so/RB i/PRP thought/VBD,DD/KD,F
41,71,man/NN,DD/KD,F
41,72,what/WP was/VBD the/DT point/NN of/IN us/PRP even/RB doin/VBP those/DT things/NNS,QD/DD,F
41,73,cause/NN i/PRP was/VBD really/RB worried/JJ,DD,F
41,74,i/PRP thought/VBD,DD,F
41,75,god/NNP,UD/DD/UU,F
41,76,i/PRP must/MD be/VB an/DT idiot/NN,UD/DD/UU,F
41,77,"well/RB ,/,",KK/KE,M
41,78,they/PRP had/VBD one/CD deal/NN on/IN ours/NNS that/IN,EE,M
41,79,you/PRP know/VBP these/DT a/DT -/:,RE,M
41,80,the/DT little/JJ -/:,EU,M
41,81,it/PRP 's/VBZ a/DT swuare/NN with/IN all/PDT the/DT letters/NNS in/IN it/PRP,EE,M
41,82,and/CC you/PRP circle/VBP the/DT -/: the/DT names/NNS that/IN you/PRP find/VBP in/IN there/EX,IE/RE/EE,M
41,83,mm-hmm/NN,KK,F
41,84,"it/PRP has/VBZ names/NNS of/IN like/IN 20/CD cars/NNS on/IN there/RB ,/,",EE,M
41,85,you/PRP know/VBP ./.,RE/IE/EE,M
41,86,and/CC you/PRP had/VBD to/TO go/VB through/IN,RE/IE/EE,M
41,87,and/CC find/VB all/PDT the/DT cars/NNS ./.,IE/EE,M
41,88,and/CC i/PRP thought/VBD,DD/KD/KK,M
41,89,well/RB,DD/KD/KK,M
41,90,this/DT does/VBZ n't/RB seem/VB to/TO have/VB a/DT lot/NN of/IN bearing/NN,ED,M
41,91,you/PRP know/VBP,RD/DD/DU,M
41,92,i/PRP do/VBP n't/RB -/:,RD/DD/DU,M
41,93,,UU,F
41,94,i/PRP could/MD n't/RB figure/VB out/RP why/WRB they/PRP would/MD want/VB you/PRP to/TO do/VB that/DT ./.,DD,M
41,95,i/PRP guess/RB just/RB to/TO test/VB,DE/DD,M
41,96,and/CC find/VB out/RP if/IN you/PRP could/MD do/VB it/PRP fast/RB enough/RB ./.,DE/UD/DD,M
41,97,i/PRP do/VBP n't/RB know/VB,DD,F
41,98,"some/DT of/IN them/PRP ,/, they/PRP 're/VBP kinda/JJ strange/NN ./.",EE/ED,F
41,99,i/PRP do/VBP n't/RB know/VB ./.,DD,F
41,100,and/CC the/DT one/NN on/IN attractive/JJ people/NNS,ED/EU,F
41,101,where/WRB there/EX was/VBD a/DT slide/NN show/NN,EE,F
41,102,and/CC uh/NN,KE/KK,F
41,103,it/PRP had/VBD like/IN naked/JJ people/NNS,EE,F
41,104,and/CC then/RB people/NNS with/IN clothes/NNS on/IN,EE,F
41,105,and/CC she/PRP all/DT she/PRP wanted/VBD to/TO know/VB was/VBD which/WDT ones/NNS i/PRP thought/VBD were/VBD good/JJ,EE,F
41,106,lookin/NN !/.,EE,F
41,107,and/CC i/PRP thought/VBD -/:,DD,F
41,108,what/WP in/IN the/DT hell/NN am/VBP i/PRP doing/VBG !/.,DD,F
41,109,,UU/DD,M
41,110,sitting/VBG here/RB looking/VBG at/IN a/DT bunch/NN of/IN naked/JJ women/NNS and/CC men/NNS and/CC other/JJ,DD/DE,F
41,111,people/NNS in/IN clothes/NNS ./.,DD/DE,F
41,112,and/CC i/PRP was/VBD just/RB goin/NN,DD,F
41,113,,UU,M
41,114,,UU,F
41,115,i/PRP took/VBD my/PRP$ best/JJS friend/NN with/IN me/PRP but/CC,DE,F
41,116,you/PRP know/VBP,RE,F
41,117,she/PRP does/VBZ n't/RB go/VB to/TO this/DT school/NN,EE,F
41,118,but/CC she/PRP sat/VBD in/IN there/EX with/IN the/DT girl/NN,EE,F
41,119,"and/CC she/PRP goes/VBZ ,/, ``/`` i/PRP was/VBD embarrassed/VBN for/IN ya/NN ./. ''/''",EE,F
41,120,,UU,M
41,121,i/PRP mean/VBP,DD,F
41,122,that/DT 's/VBZ funny/JJ !/.,EI/DD,M
41,123,if/IN i/PRP was/VBD going/VBG to/TO do/VB an/DT experiment/NN i/PRP do/VBP somethin/RB on/IN like/IN,DD,F
41,124,expressions/NNS on/IN people/NNS 's/POS faces/VBZ or/CC somethin/VB,DD,F
41,125,i/PRP do/VBP n't/RB know/VB !/.,DD,F
41,126,maybe/RB they/PRP were/VBD,EE/ED/EU,M
41,127,and/CC you/PRP did/VBD n't/RB really/RB know/VB it/PRP ./.,II/RD/RR,M
41,128,i/PRP just/RB sat/VBD there/EX,DE/DD,F
41,129,and/CC i/PRP was/VBD goin/NN,DE/DD/DU,F
41,130,,UU,F
41,131,,UU,M
41,132,oh/UH,KK/UD/KD/UU/DD,F
41,133,god/NNP,KK/UD/KD/UU/DD,F
41,134,i/PRP ca/MD n't/RB believe/VB this/DT,DD,F
41,135,i/PRP may/MD have/VB to/TO look/VB into/IN that/DT one/CD,DD,M
41,136,see/VB what/WP it/PRP 's/VBZ like/IN,DD/AD,M
41,137,she/PRP was/VBD hot/JJ,EE/DD/EI/ED,F
41,138,i/PRP was/VBD just/RB goin/NN,EE/DD/EI/ED,F
41,139,shit/NN,UD/UU,F
41,140,,UU/KK,M
41,141,what/WP is/VBZ this/DT lady/NN doin/NN,QQ/QD/DD,F
41,142,,UU,M
41,143,and-and/NN i/PRP thought/VBD then/RB that/IN i/PRP was/VBD in/IN a/DT room/NN by/IN myself/PRP,DD,F
41,144,then/RB i/PRP thought/VBD,DD,F
41,145,oh/UH,KK/QQ/QK,M
41,146,really/RB ?/.,KK/QQ/QK,M
41,147,oh/UH,KK/KD/KE,F
41,148,yeah/NN,KK/KD/KE,F
